"Category1","Category2","Category3","Date","Value"
"B","G","H",2015-08-01,2106607
"B","G","H",2015-09-01,2684740
"B","G","H",2015-10-01,1791163
"B","G","H",2015-11-01,2137129
"B","G","H",2015-12-01,2947814
"B","G","H",2016-01-01,2063854
"B","G","H",2016-02-01,2108513
"B","G","H",2016-03-01,3301282
"B","G","H",2016-04-01,2331135
"B","G","H",2016-05-01,1896783
"B","G","H",2016-06-01,2875931
"B","G","H",2016-07-01,1854855
"B","G","H",2016-08-01,2149181
"B","G","J",2010-12-01,0
"B","G","J",2011-01-01,0
"B","G","J",2011-02-01,0
"B","G","J",2011-03-01,0
"B","G","J",2011-04-01,0
"B","G","J",2011-05-01,0
"B","G","J",2011-06-01,0
"B","G","J",2011-07-01,0
"B","G","J",2011-08-01,0
"B","G","J",2011-09-01,0
"B","G","J",2011-10-01,0
"B","G","J",2011-11-01,0
"B","G","J",2011-12-01,0
"B","G","J",2012-01-01,0
"B","G","J",2012-02-01,0
"B","G","J",2012-03-01,0
"B","G","J",2012-04-01,0
"B","G","J",2012-05-01,0
"B","G","J",2012-06-01,0
"B","G","J",2012-07-01,0
"B","G","J",2012-08-01,0
"B","G","J",2012-09-01,0
"B","G","J",2012-10-01,0
"B","G","J",2012-11-01,0
"B","G","J",2012-12-01,0
"B","G","J",2013-01-01,603948
"B","G","J",2013-02-01,626962
"B","G","J",2013-03-01,850781
"B","G","J",2013-04-01,656050
"B","G","J",2013-05-01,515863
"B","G","J",2013-06-01,760576
"B","G","J",2013-07-01,529130
"B","G","J",2013-08-01,647482
"B","G","J",2013-09-01,841686
"B","G","J",2013-10-01,505926
"B","G","J",2013-11-01,599982
"B","G","J",2013-12-01,846348
"B","G","J",2014-01-01,615561
"B","G","J",2014-02-01,632784
"B","G","J",2014-03-01,962369
"B","G","J",2014-04-01,690988
"B","G","J",2014-05-01,524401
"B","G","J",2014-06-01,739857
"B","G","J",2014-07-01,494909
"B","G","J",2014-08-01,631479
"B","G","J",2014-09-01,816677
"B","G","J",2014-10-01,509950
"B","G","J",2014-11-01,654884
"B","G","J",2014-12-01,957178
"B","G","J",2015-01-01,566156
"B","G","J",2015-02-01,586749
"B","G","J",2015-03-01,799598
"B","G","J",2015-04-01,606585
"B","G","J",2015-05-01,456966
"B","G","J",2015-06-01,686947
"B","G","J",2015-07-01,486801
"B","G","J",2015-08-01,549906
"B","G","J",2015-09-01,688869
"B","G","J",2015-10-01,441086
"B","G","J",2015-11-01,524742
"B","G","J",2015-12-01,823765
"B","G","J",2016-01-01,641876
"B","G","J",2016-02-01,674864
"B","G","J",2016-03-01,1013553
"B","G","J",2016-04-01,792833
"B","G","J",2016-05-01,587902
"B","G","J",2016-06-01,822355
"B","G","J",2016-07-01,586831
"B","G","J",2016-08-01,632321
"B","I","G",2010-12-01,0
"B","I","G",2011-01-01,0
"B","I","G",2011-02-01,0
"B","I","G",2011-03-01,0
"B","I","G",2011-04-01,0
"B","I","G",2011-05-01,0
"B","I","G",2011-06-01,0
"B","I","G",2011-07-01,0
"B","I","G",2011-08-01,0
"B","I","G",2011-09-01,0
"B","I","G",2011-10-01,0
"B","I","G",2011-11-01,0
"B","I","G",2011-12-01,0
"B","I","G",2012-01-01,0
"B","I","G",2012-02-01,0
"B","I","G",2012-03-01,0
"B","I","G",2012-04-01,0
"B","I","G",2012-05-01,0
"B","I","G",2012-06-01,0
"B","I","G",2012-07-01,0
"B","I","G",2012-08-01,0
"B","I","G",2012-09-01,0
"B","I","G",2012-10-01,0
"B","I","G",2012-11-01,0
"B","I","G",2012-12-01,0
"B","I","G",2013-01-01,3098233
"B","I","G",2013-02-01,3349478
"B","I","G",2013-03-01,4574319
"B","I","G",2013-04-01,3491075
"B","I","G",2013-05-01,2951648
"B","I","G",2013-06-01,4233042
"B","I","G",2013-07-01,3038930
"B","I","G",2013-08-01,3502888
"B","I","G",2013-09-01,4412434
"B","I","G",2013-10-01,2906924
"B","I","G",2013-11-01,3227568
"B","I","G",2013-12-01,4269837
"B","I","G",2014-01-01,2726805
"B","I","G",2014-02-01,3019575
"B","I","G",2014-03-01,4145489
"B","I","G",2014-04-01,3114253
"B","I","G",2014-05-01,2514508
"B","I","G",2014-06-01,3713955
"B","I","G",2014-07-01,2569648
"B","I","G",2014-08-01,2911516
"B","I","G",2014-09-01,3684545
"B","I","G",2014-10-01,2327820
"B","I","G",2014-11-01,2732778
"B","I","G",2014-12-01,3551173
"B","I","G",2015-01-01,2269713
"B","I","G",2015-02-01,2282545
"B","I","G",2015-03-01,3278750
"B","I","G",2015-04-01,2518760
"B","I","G",2015-05-01,2013454
"B","I","G",2015-06-01,2855122
"B","I","G",2015-07-01,2078531
"B","I","G",2015-08-01,2450360
"B","I","G",2015-09-01,3202557
"B","I","G",2015-10-01,2130514
"B","I","G",2015-11-01,2433316
"B","I","G",2015-12-01,3275857
"B","I","G",2016-01-01,2189358
"B","I","G",2016-02-01,2367910
"B","I","G",2016-03-01,3636974
"B","I","G",2016-04-01,2739940
"B","I","G",2016-05-01,2387888
"B","I","G",2016-06-01,3591560
"B","I","G",2016-07-01,2521321
"B","I","G",2016-08-01,2913752
"B","I","K",2010-12-01,0
"B","I","K",2011-01-01,0
"B","I","K",2011-02-01,0
"B","I","K",2011-03-01,0
"B","I","K",2011-04-01,0
"B","I","K",2011-05-01,0
"B","I","K",2011-06-01,0
"B","I","K",2011-07-01,0
"B","I","K",2011-08-01,0
"B","I","K",2011-09-01,0
"B","I","K",2011-10-01,0
"B","I","K",2011-11-01,0
"B","I","K",2011-12-01,0
"B","I","K",2012-01-01,0
"B","I","K",2012-02-01,0
"B","I","K",2012-03-01,0
"B","I","K",2012-04-01,0
"B","I","K",2012-05-01,0
"B","I","K",2012-06-01,0
"B","I","K",2012-07-01,0
"B","I","K",2012-08-01,0
"B","I","K",2012-09-01,0
"B","I","K",2012-10-01,0
"B","I","K",2012-11-01,0
"B","I","K",2012-12-01,0
"B","I","K",2013-01-01,4010189
"B","I","K",2013-02-01,4067335
"B","I","K",2013-03-01,5699208
"B","I","K",2013-04-01,4201165
"B","I","K",2013-05-01,3297578
"B","I","K",2013-06-01,5020652
"B","I","K",2013-07-01,3545285
"B","I","K",2013-08-01,4177218
"B","I","K",2013-09-01,5529553
"B","I","K",2013-10-01,3490187
"B","I","K",2013-11-01,4288185
"B","I","K",2013-12-01,6009673
"B","I","K",2014-01-01,3983094
"B","I","K",2014-02-01,4351290
"B","I","K",2014-03-01,6480659
"B","I","K",2014-04-01,4745206
"B","I","K",2014-05-01,3724223
"B","I","K",2014-06-01,5751023
"B","I","K",2014-07-01,3680452
"B","I","K",2014-08-01,4457932
"B","I","K",2014-09-01,5805616
"B","I","K",2014-10-01,3552441
"B","I","K",2014-11-01,4296379
"B","I","K",2014-12-01,5864501
"B","I","K",2015-01-01,3749350
"B","I","K",2015-02-01,3677921
"B","I","K",2015-03-01,5544318
"B","I","K",2015-04-01,4026882
"B","I","K",2015-05-01,3034154
"B","I","K",2015-06-01,4793585
"B","I","K",2015-07-01,3184780
"B","I","K",2015-08-01,3666727
"B","I","K",2015-09-01,4713009
"B","I","K",2015-10-01,3309861
"B","I","K",2015-11-01,4001529
"B","I","K",2015-12-01,5651647
"B","I","K",2016-01-01,3980099
"B","I","K",2016-02-01,4144276
"B","I","K",2016-03-01,6191330
"B","I","K",2016-04-01,4243854
"B","I","K",2016-05-01,3344141
"B","I","K",2016-06-01,5707695
"B","I","K",2016-07-01,3773223
"B","I","K",2016-08-01,4352719
"B","I","A2",2010-12-01,0
"B","I","A2",2011-01-01,0
"B","I","A2",2011-02-01,0
"B","I","A2",2011-03-01,0
"B","I","A2",2011-04-01,0
"B","I","A2",2011-05-01,0
"B","I","A2",2011-06-01,0
"B","I","A2",2011-07-01,0
"B","I","A2",2011-08-01,0
"B","I","A2",2011-09-01,0
"B","I","A2",2011-10-01,0
"B","I","A2",2011-11-01,0
"B","I","A2",2011-12-01,0
"B","I","A2",2012-01-01,0
"B","I","A2",2012-02-01,0
"B","I","A2",2012-03-01,0
"B","I","A2",2012-04-01,0
"B","I","A2",2012-05-01,0
"B","I","A2",2012-06-01,0
"B","I","A2",2012-07-01,0
"B","I","A2",2012-08-01,0
"B","I","A2",2012-09-01,0
"B","I","A2",2012-10-01,0
"B","I","A2",2012-11-01,0
"B","I","A2",2012-12-01,0
"B","I","A2",2013-01-01,7369
"B","I","A2",2013-02-01,7209
"B","I","A2",2013-03-01,9363
"B","I","A2",2013-04-01,7348
"B","I","A2",2013-05-01,5803
"B","I","A2",2013-06-01,9549
"B","I","A2",2013-07-01,6347
"B","I","A2",2013-08-01,7357
"B","I","A2",2013-09-01,7020
"B","I","A2",2013-10-01,3129
"B","I","A2",2013-11-01,3988
"B","I","A2",2013-12-01,6360
"B","I","A2",2014-01-01,3996
"B","I","A2",2014-02-01,4477
"B","I","A2",2014-03-01,6885
"B","I","A2",2014-04-01,4952
"B","I","A2",2014-05-01,4070
"B","I","A2",2014-06-01,7343
"B","I","A2",2014-07-01,4801
"B","I","A2",2014-08-01,5929
"B","I","A2",2014-09-01,8008
"B","I","A2",2014-10-01,6189
"B","I","A2",2014-11-01,8380
"B","I","A2",2014-12-01,10876
"B","I","A2",2015-01-01,6315
"B","I","A2",2015-02-01,6622
"B","I","A2",2015-03-01,9795
"B","I","A2",2015-04-01,7628
"B","I","A2",2015-05-01,5624
"B","I","A2",2015-06-01,7912
"B","I","A2",2015-07-01,6011
"B","I","A2",2015-08-01,6421
"B","I","A2",2015-09-01,7818
"B","I","A2",2015-10-01,4910
"B","I","A2",2015-11-01,6284
"B","I","A2",2015-12-01,12021
"B","I","A2",2016-01-01,7652
"B","I","A2",2016-02-01,8615
"B","I","A2",2016-03-01,11572
"B","I","A2",2016-04-01,8463
"B","I","A2",2016-05-01,5666
"B","I","A2",2016-06-01,8592
"B","I","A2",2016-07-01,7268
"B","I","A2",2016-08-01,7890
"B","J","NULL",2010-12-01,0
"B","J","NULL",2011-01-01,0
"B","J","NULL",2011-02-01,0
"B","J","NULL",2011-03-01,0
"B","J","NULL",2011-04-01,0
"B","J","NULL",2011-05-01,0
"B","J","NULL",2011-06-01,0
"B","J","NULL",2011-07-01,0
"B","J","NULL",2011-08-01,0
"B","J","NULL",2011-09-01,0
"B","J","NULL",2011-10-01,0
"B","J","NULL",2011-11-01,0
"B","J","NULL",2011-12-01,0
"B","J","NULL",2012-01-01,0
"B","J","NULL",2012-02-01,0
"B","J","NULL",2012-03-01,0
"B","J","NULL",2012-04-01,0
"B","J","NULL",2012-05-01,0
"B","J","NULL",2012-06-01,0
"B","J","NULL",2012-07-01,0
"B","J","NULL",2012-08-01,0
"B","J","NULL",2012-09-01,0
"B","J","NULL",2012-10-01,0
"B","J","NULL",2012-11-01,0
"B","J","NULL",2012-12-01,0
"B","J","NULL",2013-01-01,195132
"B","J","NULL",2013-02-01,209485
"B","J","NULL",2013-03-01,261039
"B","J","NULL",2013-04-01,222456
"B","J","NULL",2013-05-01,198068
"B","J","NULL",2013-06-01,283797
"B","J","NULL",2013-07-01,194590
"B","J","NULL",2013-08-01,215909
"B","J","NULL",2013-09-01,249956
"B","J","NULL",2013-10-01,174591
"B","J","NULL",2013-11-01,195531
"B","J","NULL",2013-12-01,414038
"B","J","NULL",2014-01-01,244904
"B","J","NULL",2014-02-01,237901
"B","J","NULL",2014-03-01,370990
"B","J","NULL",2014-04-01,232749
"B","J","NULL",2014-05-01,213290
"B","J","NULL",2014-06-01,314987
"B","J","NULL",2014-07-01,239050
"B","J","NULL",2014-08-01,267474
"B","J","NULL",2014-09-01,310407
"B","J","NULL",2014-10-01,190408
"B","J","NULL",2014-11-01,240253
"B","J","NULL",2014-12-01,473673
"B","J","NULL",2015-01-01,246115
"B","J","NULL",2015-02-01,243653
"B","J","NULL",2015-03-01,321398
"B","J","NULL",2015-04-01,213341
"B","J","NULL",2015-05-01,176261
"B","J","NULL",2015-06-01,272318
"B","J","NULL",2015-07-01,189784
"B","J","NULL",2015-08-01,200830
"B","J","NULL",2015-09-01,228111
"B","J","NULL",2015-10-01,146079
"B","J","NULL",2015-11-01,176911
"B","J","NULL",2015-12-01,390585
"B","J","NULL",2016-01-01,410829
"B","J","NULL",2016-02-01,393542
"B","J","NULL",2016-03-01,523107
"B","J","NULL",2016-04-01,380028
"B","J","NULL",2016-05-01,298568
"B","J","NULL",2016-06-01,440841
"B","J","NULL",2016-07-01,297328
"B","J","NULL",2016-08-01,302261
"C","A","A",2010-12-01,0
"C","A","A",2011-01-01,0
"C","A","A",2011-02-01,0
"C","A","A",2011-03-01,0
"C","A","A",2011-04-01,0
"C","A","A",2011-05-01,0
"C","A","A",2011-06-01,0
"C","A","A",2011-07-01,0
"C","A","A",2011-08-01,0
"C","A","A",2011-09-01,0
"C","A","A",2011-10-01,0
"C","A","A",2011-11-01,0
"C","A","A",2011-12-01,0
"C","A","A",2012-01-01,0
"C","A","A",2012-02-01,0
"C","A","A",2012-03-01,0
"C","A","A",2012-04-01,0
"C","A","A",2012-05-01,0
"C","A","A",2012-06-01,0
"C","A","A",2012-07-01,0
"C","A","A",2012-08-01,0
"C","A","A",2012-09-01,0
"C","A","A",2012-10-01,0
"C","A","A",2012-11-01,0
"C","A","A",2012-12-01,0
"C","A","A",2013-01-01,290604
"C","A","A",2013-02-01,274601
"C","A","A",2013-03-01,319718
"C","A","A",2013-04-01,220016
"C","A","A",2013-05-01,225008
"C","A","A",2013-06-01,255151
"C","A","A",2013-07-01,195333
"C","A","A",2013-08-01,218546
"C","A","A",2013-09-01,286477
"C","A","A",2013-10-01,228428
"C","A","A",2013-11-01,256207
"C","A","A",2013-12-01,432090
"C","A","A",2014-01-01,279001
"C","A","A",2014-02-01,249143
"C","A","A",2014-03-01,274122
"C","A","A",2014-04-01,192615
"C","A","A",2014-05-01,181025
"C","A","A",2014-06-01,218265
"C","A","A",2014-07-01,182396
"C","A","A",2014-08-01,195934
"C","A","A",2014-09-01,256177
"C","A","A",2014-10-01,200731
"C","A","A",2014-11-01,235002
"C","A","A",2014-12-01,407306
"C","A","A",2015-01-01,238445
"C","A","A",2015-02-01,213508
"C","A","A",2015-03-01,236034
"C","A","A",2015-04-01,157705
"C","A","A",2015-05-01,153226
"C","A","A",2015-06-01,188059
"C","A","A",2015-07-01,158047
"C","A","A",2015-08-01,165638
"C","A","A",2015-09-01,224002
"C","A","A",2015-10-01,170327
"C","A","A",2015-11-01,190368
"C","A","A",2015-12-01,388753
"C","A","A",2016-01-01,195435
"C","A","A",2016-02-01,187611
"C","A","A",2016-03-01,205018
"C","A","A",2016-04-01,150617
"C","A","A",2016-05-01,136320
